hour,demand,temperature,day_of_week,is_weekend,hour_of_day,month,year,day,demand_lag_1,demand_lag_2,demand_lag_3,demand_lag_6,demand_lag_12,demand_lag_24,rolling_mean_6h,rolling_mean_24h
2002-03-13,51,7.0,2,0,0,3,2002,13,51.0,53.0,58.0,43.0,56.0,57.0,52.166666666666664,52.166666666666664
2002-03-14,49,8.0,3,0,0,3,2002,14,51.0,51.0,53.0,45.0,57.0,54.0,52.833333333333336,51.958333333333336
2002-03-15,49,6.0,4,0,0,3,2002,15,49.0,51.0,51.0,55.0,55.0,48.0,51.833333333333336,52.0
2002-03-16,48,2.0,5,1,0,3,2002,16,49.0,49.0,51.0,58.0,60.0,61.0,50.166666666666664,51.458333333333336
2002-03-17,47,4.0,6,1,0,3,2002,17,48.0,49.0,49.0,53.0,47.0,52.0,49.166666666666664,51.25
2002-03-18,47,4.0,0,0,0,3,2002,18,47.0,48.0,49.0,51.0,41.0,57.0,48.5,50.833333333333336
2002-03-19,44,5.0,1,0,0,3,2002,19,47.0,47.0,48.0,51.0,43.0,48.0,47.333333333333336,50.666666666666664
2002-03-20,53,2.0,2,0,0,3,2002,20,44.0,47.0,47.0,49.0,45.0,46.0,48.0,50.958333333333336
2002-03-21,53,11.0,3,0,0,3,2002,21,53.0,44.0,47.0,49.0,55.0,55.0,48.666666666666664,50.875
2002-03-22,50,12.0,4,0,0,3,2002,22,53.0,53.0,44.0,48.0,58.0,53.0,49.0,50.75
2002-03-23,65,14.0,5,1,0,3,2002,23,50.0,53.0,53.0,47.0,53.0,53.0,52.0,51.25
2002-03-24,56,11.0,6,1,0,3,2002,24,65.0,50.0,53.0,47.0,51.0,53.0,53.5,51.375
2002-03-25,56,12.0,0,0,0,3,2002,25,56.0,65.0,50.0,44.0,51.0,56.0,55.5,51.375
2002-03-26,49,8.0,1,0,0,3,2002,26,56.0,56.0,65.0,53.0,49.0,57.0,54.833333333333336,51.041666666666664
2002-03-27,60,7.0,2,0,0,3,2002,27,49.0,56.0,56.0,53.0,49.0,55.0,56.0,51.25
2002-03-28,57,10.0,3,0,0,3,2002,28,60.0,49.0,56.0,50.0,48.0,60.0,57.166666666666664,51.125
2002-03-29,61,12.0,4,0,0,3,2002,29,57.0,60.0,49.0,65.0,47.0,47.0,56.5,51.708333333333336
2002-03-30,57,11.0,5,1,0,3,2002,30,61.0,57.0,60.0,56.0,47.0,41.0,56.666666666666664,52.375
2002-03-31,59,12.0,6,1,0,3,2002,31,57.0,61.0,57.0,56.0,44.0,43.0,57.166666666666664,53.041666666666664
2002-04-01,63,11.0,0,0,0,4,2002,1,59.0,57.0,61.0,49.0,53.0,45.0,59.5,53.791666666666664
2002-04-02,57,12.0,1,0,0,4,2002,2,63.0,59.0,57.0,60.0,53.0,55.0,59.0,53.875
2002-04-03,57,16.0,2,0,0,4,2002,3,57.0,63.0,59.0,57.0,50.0,58.0,59.0,53.833333333333336
2002-04-04,71,18.0,3,0,0,4,2002,4,57.0,57.0,63.0,61.0,65.0,53.0,60.666666666666664,54.583333333333336
2002-04-05,62,13.0,4,0,0,4,2002,5,71.0,57.0,57.0,57.0,56.0,51.0,61.5,55.041666666666664
2002-04-06,60,13.0,5,1,0,4,2002,6,62.0,71.0,57.0,59.0,56.0,51.0,61.666666666666664,55.416666666666664
2002-04-07,59,11.0,6,1,0,4,2002,7,60.0,62.0,71.0,63.0,49.0,49.0,61.0,55.833333333333336
2002-04-08,62,16.0,0,0,0,4,2002,8,59.0,60.0,62.0,57.0,60.0,49.0,61.833333333333336,56.375
2002-04-09,61,14.0,1,0,0,4,2002,9,62.0,59.0,60.0,57.0,57.0,48.0,62.5,56.916666666666664
2002-04-10,57,12.0,2,0,0,4,2002,10,61.0,62.0,59.0,71.0,61.0,47.0,60.166666666666664,57.333333333333336
2002-04-11,58,14.0,3,0,0,4,2002,11,57.0,61.0,62.0,62.0,57.0,47.0,59.5,57.791666666666664
2002-04-12,67,14.0,4,0,0,4,2002,12,58.0,57.0,61.0,60.0,59.0,44.0,60.666666666666664,58.75
2002-04-13,52,13.0,5,1,0,4,2002,13,67.0,58.0,57.0,59.0,63.0,53.0,59.5,58.708333333333336
2002-04-14,70,12.0,6,1,0,4,2002,14,52.0,67.0,58.0,62.0,57.0,53.0,60.833333333333336,59.416666666666664
2002-04-15,58,9.0,0,0,0,4,2002,15,70.0,52.0,67.0,61.0,57.0,50.0,60.333333333333336,59.75
2002-04-16,43,8.0,1,0,0,4,2002,16,58.0,70.0,52.0,57.0,71.0,65.0,58.0,58.833333333333336
2002-04-17,57,12.0,2,0,0,4,2002,17,43.0,58.0,70.0,58.0,62.0,56.0,57.833333333333336,58.875
2002-04-18,60,14.0,3,0,0,4,2002,18,57.0,43.0,58.0,67.0,60.0,56.0,56.666666666666664,59.041666666666664
2002-04-19,58,11.0,4,0,0,4,2002,19,60.0,57.0,43.0,52.0,59.0,49.0,57.666666666666664,59.416666666666664
2002-04-20,55,13.0,5,1,0,4,2002,20,58.0,60.0,57.0,70.0,62.0,60.0,55.166666666666664,59.208333333333336
2002-04-21,54,9.0,6,1,0,4,2002,21,55.0,58.0,60.0,58.0,61.0,57.0,54.5,59.083333333333336
2002-04-22,57,12.0,0,0,0,4,2002,22,54.0,55.0,58.0,43.0,57.0,61.0,56.833333333333336,58.916666666666664
2002-04-23,56,13.0,1,0,0,4,2002,23,57.0,54.0,55.0,57.0,58.0,57.0,56.666666666666664,58.875
2002-04-24,60,16.0,2,0,0,4,2002,24,56.0,57.0,54.0,60.0,67.0,59.0,56.666666666666664,58.916666666666664
2002-04-25,67,15.0,3,0,0,4,2002,25,60.0,56.0,57.0,58.0,52.0,63.0,58.166666666666664,59.083333333333336
2002-04-26,44,8.0,4,0,0,4,2002,26,67.0,60.0,56.0,55.0,70.0,57.0,56.333333333333336,58.541666666666664
2002-04-27,59,11.0,5,1,0,4,2002,27,44.0,67.0,60.0,54.0,58.0,57.0,57.166666666666664,58.625
2002-04-28,69,17.0,6,1,0,4,2002,28,59.0,44.0,67.0,57.0,43.0,71.0,59.166666666666664,58.541666666666664
2002-04-29,66,18.0,0,0,0,4,2002,29,69.0,59.0,44.0,56.0,57.0,62.0,60.833333333333336,58.708333333333336
2002-04-30,69,19.0,1,0,0,4,2002,30,66.0,69.0,59.0,60.0,60.0,60.0,62.333333333333336,59.083333333333336
2002-05-01,62,11.0,2,0,0,5,2002,1,69.0,66.0,69.0,67.0,58.0,59.0,61.5,59.208333333333336
2002-05-02,54,12.0,3,0,0,5,2002,2,62.0,69.0,66.0,44.0,55.0,62.0,63.166666666666664,58.875
2002-05-03,58,14.0,4,0,0,5,2002,3,54.0,62.0,69.0,59.0,54.0,61.0,63.0,58.75
2002-05-04,54,11.0,5,1,0,5,2002,4,58.0,54.0,62.0,69.0,57.0,57.0,60.5,58.625
2002-05-05,62,11.0,6,1,0,5,2002,5,54.0,58.0,54.0,66.0,56.0,58.0,59.833333333333336,58.791666666666664
2002-05-06,60,9.0,0,0,0,5,2002,6,62.0,54.0,58.0,69.0,60.0,67.0,58.333333333333336,58.5
2002-05-07,51,12.0,1,0,0,5,2002,7,60.0,62.0,54.0,62.0,67.0,52.0,56.5,58.458333333333336
2002-05-08,65,13.0,2,0,0,5,2002,8,51.0,60.0,62.0,54.0,44.0,70.0,58.333333333333336,58.25
2002-05-09,64,13.0,3,0,0,5,2002,9,65.0,51.0,60.0,58.0,59.0,58.0,59.333333333333336,58.5
2002-05-10,72,16.0,4,0,0,5,2002,10,64.0,65.0,51.0,54.0,69.0,43.0,62.333333333333336,59.708333333333336
2002-05-11,69,18.0,5,1,0,5,2002,11,72.0,64.0,65.0,62.0,66.0,57.0,63.5,60.208333333333336
2002-05-12,80,27.0,6,1,0,5,2002,12,69.0,72.0,64.0,60.0,69.0,60.0,66.83333333333333,61.041666666666664
2002-05-13,67,14.0,0,0,0,5,2002,13,80.0,69.0,72.0,51.0,62.0,58.0,69.5,61.416666666666664
2002-05-14,63,13.0,1,0,0,5,2002,14,67.0,80.0,69.0,65.0,54.0,55.0,69.16666666666667,61.75
2002-05-15,75,16.0,2,0,0,5,2002,15,63.0,67.0,80.0,64.0,58.0,54.0,71.0,62.625
2002-05-16,73,19.0,3,0,0,5,2002,16,75.0,63.0,67.0,72.0,54.0,57.0,71.16666666666667,63.291666666666664
2002-05-17,65,16.0,4,0,0,5,2002,17,73.0,75.0,63.0,69.0,62.0,56.0,70.5,63.666666666666664
2002-05-18,61,18.0,5,1,0,5,2002,18,65.0,73.0,75.0,80.0,60.0,60.0,67.33333333333333,63.708333333333336
2002-05-19,58,14.0,6,1,0,5,2002,19,61.0,65.0,73.0,67.0,51.0,67.0,65.83333333333333,63.333333333333336
2002-05-20,60,18.0,0,0,0,5,2002,20,58.0,61.0,65.0,63.0,65.0,44.0,65.33333333333333,64.0
2002-05-21,63,16.0,1,0,0,5,2002,21,60.0,58.0,61.0,75.0,64.0,59.0,63.333333333333336,64.16666666666667
2002-05-22,69,16.0,2,0,0,5,2002,22,63.0,60.0,58.0,73.0,72.0,69.0,62.666666666666664,64.16666666666667
2002-05-23,65,17.0,3,0,0,5,2002,23,69.0,63.0,60.0,65.0,69.0,66.0,62.666666666666664,64.125
2002-05-24,75,20.0,4,0,0,5,2002,24,65.0,69.0,63.0,61.0,80.0,69.0,65.0,64.375
2002-05-25,70,19.0,5,1,0,5,2002,25,75.0,65.0,69.0,58.0,67.0,62.0,67.0,64.70833333333333
2002-05-26,68,20.0,6,1,0,5,2002,26,70.0,75.0,65.0,60.0,63.0,54.0,68.33333333333333,65.29166666666667
2002-05-27,70,20.0,0,0,0,5,2002,27,68.0,70.0,75.0,63.0,75.0,58.0,69.5,65.79166666666667
2002-05-28,69,18.0,1,0,0,5,2002,28,70.0,68.0,70.0,69.0,73.0,54.0,69.5,66.41666666666667
2002-05-29,66,17.0,2,0,0,5,2002,29,69.0,70.0,68.0,65.0,65.0,62.0,69.66666666666667,66.58333333333333
2002-05-30,68,18.0,3,0,0,5,2002,30,66.0,69.0,70.0,75.0,61.0,60.0,68.5,66.91666666666667
2002-05-31,65,19.0,4,0,0,5,2002,31,68.0,66.0,69.0,70.0,58.0,51.0,67.66666666666667,67.5
2002-06-01,69,21.0,5,1,0,6,2002,1,65.0,68.0,66.0,68.0,60.0,65.0,67.83333333333333,67.66666666666667
2002-06-02,80,19.0,6,1,0,6,2002,2,69.0,65.0,68.0,70.0,63.0,64.0,69.5,68.33333333333333
2002-06-03,76,20.0,0,0,0,6,2002,3,80.0,69.0,65.0,69.0,69.0,72.0,70.66666666666667,68.5
2002-06-04,60,18.0,1,0,0,6,2002,4,76.0,80.0,69.0,66.0,65.0,69.0,69.66666666666667,68.125
2002-06-05,57,19.0,2,0,0,6,2002,5,60.0,76.0,80.0,68.0,75.0,80.0,67.83333333333333,67.16666666666667
2002-06-06,66,17.0,3,0,0,6,2002,6,57.0,60.0,76.0,65.0,70.0,67.0,68.0,67.125
2002-06-07,64,13.0,4,0,0,6,2002,7,66.0,57.0,60.0,69.0,68.0,63.0,67.16666666666667,67.16666666666667
2002-06-08,60,15.0,5,1,0,6,2002,8,64.0,66.0,57.0,80.0,70.0,75.0,63.833333333333336,66.54166666666667
2002-06-09,78,22.0,6,1,0,6,2002,9,60.0,64.0,66.0,76.0,69.0,73.0,64.16666666666667,66.75
2002-06-10,69,19.0,0,0,0,6,2002,10,78.0,60.0,64.0,60.0,66.0,65.0,65.66666666666667,66.91666666666667
2002-06-11,75,24.0,1,0,0,6,2002,11,69.0,78.0,60.0,57.0,68.0,61.0,68.66666666666667,67.5
2002-06-12,86,28.0,2,0,0,6,2002,12,75.0,69.0,78.0,66.0,65.0,58.0,72.0,68.66666666666667
2002-06-13,88,34.0,3,0,0,6,2002,13,86.0,75.0,69.0,64.0,69.0,60.0,76.0,69.83333333333333
2002-06-14,69,20.0,4,0,0,6,2002,14,88.0,86.0,75.0,60.0,80.0,63.0,77.5,70.08333333333333
2002-06-15,72,19.0,5,1,0,6,2002,15,69.0,88.0,86.0,78.0,76.0,69.0,76.5,70.20833333333333
2002-06-16,67,18.0,6,1,0,6,2002,16,72.0,69.0,88.0,69.0,60.0,65.0,76.16666666666667,70.29166666666667
2002-06-17,75,17.0,0,0,0,6,2002,17,67.0,72.0,69.0,75.0,57.0,75.0,76.16666666666667,70.29166666666667
2002-06-18,70,18.0,1,0,0,6,2002,18,75.0,67.0,72.0,86.0,66.0,70.0,73.5,70.29166666666667
2002-06-19,72,19.0,2,0,0,6,2002,19,70.0,75.0,67.0,88.0,64.0,68.0,70.83333333333333,70.45833333333333
2002-06-20,76,24.0,3,0,0,6,2002,20,72.0,70.0,75.0,69.0,60.0,70.0,72.0,70.70833333333333
2002-06-21,86,28.0,4,0,0,6,2002,21,76.0,72.0,70.0,72.0,78.0,69.0,74.33333333333333,71.41666666666667
2002-06-22,73,23.0,5,1,0,6,2002,22,86.0,76.0,72.0,67.0,69.0,66.0,75.33333333333333,71.70833333333333
2002-06-23,74,22.0,6,1,0,6,2002,23,73.0,86.0,76.0,75.0,75.0,68.0,75.16666666666667,71.95833333333333
2002-06-24,71,24.0,0,0,0,6,2002,24,74.0,73.0,86.0,70.0,86.0,65.0,75.33333333333333,72.20833333333333
2002-06-25,89,29.0,1,0,0,6,2002,25,71.0,74.0,73.0,72.0,88.0,69.0,78.16666666666667,73.04166666666667
2002-06-26,85,29.0,2,0,0,6,2002,26,89.0,71.0,74.0,76.0,69.0,80.0,79.66666666666667,73.25
2002-06-27,81,21.0,3,0,0,6,2002,27,85.0,89.0,71.0,86.0,72.0,76.0,78.83333333333333,73.45833333333333
2002-06-28,77,17.0,4,0,0,6,2002,28,81.0,85.0,89.0,73.0,67.0,60.0,79.5,74.16666666666667
2002-06-29,72,19.0,5,1,0,6,2002,29,77.0,81.0,85.0,74.0,75.0,57.0,79.16666666666667,74.79166666666667
2002-06-30,69,19.0,6,1,0,6,2002,30,72.0,77.0,81.0,71.0,70.0,66.0,78.83333333333333,74.91666666666667
2002-07-01,64,19.0,0,0,0,7,2002,1,69.0,72.0,77.0,89.0,72.0,64.0,74.66666666666667,74.91666666666667
2002-07-02,75,20.0,1,0,0,7,2002,2,64.0,69.0,72.0,85.0,76.0,60.0,73.0,75.54166666666667
2002-07-03,70,19.0,2,0,0,7,2002,3,75.0,64.0,69.0,81.0,86.0,78.0,71.16666666666667,75.20833333333333
2002-07-04,70,18.0,3,0,0,7,2002,4,70.0,75.0,64.0,77.0,73.0,69.0,70.0,75.25
2002-07-05,80,21.0,4,0,0,7,2002,5,70.0,70.0,75.0,72.0,74.0,75.0,71.33333333333333,75.45833333333333
2002-07-06,73,25.0,5,1,0,7,2002,6,80.0,70.0,70.0,69.0,71.0,86.0,72.0,74.91666666666667
2002-07-07,64,19.0,6,1,0,7,2002,7,73.0,80.0,70.0,64.0,89.0,88.0,72.0,73.91666666666667
2002-07-08,70,21.0,0,0,0,7,2002,8,64.0,73.0,80.0,75.0,85.0,69.0,71.16666666666667,73.95833333333333
2002-07-09,83,26.0,1,0,0,7,2002,9,70.0,64.0,73.0,70.0,81.0,72.0,73.33333333333333,74.41666666666667
2002-07-10,91,32.0,2,0,0,7,2002,10,83.0,70.0,64.0,70.0,77.0,67.0,76.83333333333333,75.41666666666667
2002-07-11,76,27.0,3,0,0,7,2002,11,91.0,83.0,70.0,80.0,72.0,75.0,76.16666666666667,75.45833333333333
2002-07-12,86,28.0,4,0,0,7,2002,12,76.0,91.0,83.0,73.0,69.0,70.0,78.33333333333333,76.125
2002-07-13,73,26.0,5,1,0,7,2002,13,86.0,76.0,91.0,64.0,64.0,72.0,79.83333333333333,76.16666666666667
2002-07-14,64,19.0,6,1,0,7,2002,14,73.0,86.0,76.0,70.0,75.0,76.0,78.83333333333333,75.66666666666667
2002-07-15,77,25.0,0,0,0,7,2002,15,64.0,73.0,86.0,83.0,70.0,86.0,77.83333333333333,75.29166666666667
2002-07-16,76,26.0,1,0,0,7,2002,16,77.0,64.0,73.0,91.0,70.0,73.0,75.33333333333333,75.41666666666667
2002-07-17,82,25.0,2,0,0,7,2002,17,76.0,77.0,64.0,76.0,80.0,74.0,76.33333333333333,75.75
2002-07-18,77,24.0,3,0,0,7,2002,18,82.0,76.0,77.0,86.0,73.0,71.0,74.83333333333333,76.0
2002-07-19,83,23.0,4,0,0,7,2002,19,77.0,82.0,76.0,73.0,64.0,89.0,76.5,75.75
2002-07-20,76,25.0,5,1,0,7,2002,20,83.0,77.0,82.0,64.0,70.0,85.0,78.5,75.375
2002-07-21,80,27.0,6,1,0,7,2002,21,76.0,83.0,77.0,77.0,83.0,81.0,79.0,75.33333333333333
2002-07-22,93,31.0,0,0,0,7,2002,22,80.0,76.0,83.0,76.0,91.0,77.0,81.83333333333333,76.0
2002-07-23,86,31.0,1,0,0,7,2002,23,93.0,80.0,76.0,82.0,76.0,72.0,82.5,76.58333333333333
2002-07-24,88,27.0,2,0,0,7,2002,24,86.0,93.0,80.0,77.0,86.0,69.0,84.33333333333333,77.375
2002-07-25,71,19.0,3,0,0,7,2002,25,88.0,86.0,93.0,83.0,73.0,64.0,82.33333333333333,77.66666666666667
2002-07-26,54,17.0,4,0,0,7,2002,26,71.0,88.0,86.0,76.0,64.0,75.0,78.66666666666667,76.79166666666667
2002-07-27,80,23.0,5,1,0,7,2002,27,54.0,71.0,88.0,80.0,77.0,70.0,78.66666666666667,77.20833333333333
2002-07-28,72,18.0,6,1,0,7,2002,28,80.0,54.0,71.0,93.0,76.0,70.0,75.16666666666667,77.29166666666667
2002-07-29,76,21.0,0,0,0,7,2002,29,72.0,80.0,54.0,86.0,82.0,80.0,73.5,77.125
2002-07-30,63,22.0,1,0,0,7,2002,30,76.0,72.0,80.0,88.0,77.0,73.0,69.33333333333333,76.70833333333333
2002-07-31,70,22.0,2,0,0,7,2002,31,63.0,76.0,72.0,71.0,83.0,64.0,69.16666666666667,76.95833333333333
2002-08-01,73,24.0,3,0,0,8,2002,1,70.0,63.0,76.0,54.0,76.0,70.0,72.33333333333333,77.08333333333333
2002-08-02,67,21.0,4,0,0,8,2002,2,73.0,70.0,63.0,80.0,80.0,83.0,70.16666666666667,76.41666666666667
2002-08-03,77,19.0,5,1,0,8,2002,3,67.0,73.0,70.0,72.0,93.0,91.0,71.0,75.83333333333333
2002-08-04,68,19.0,6,1,0,8,2002,4,77.0,67.0,73.0,76.0,86.0,76.0,69.66666666666667,75.5
2002-08-05,70,20.0,0,0,0,8,2002,5,68.0,77.0,67.0,63.0,88.0,86.0,70.83333333333333,74.83333333333333
2002-08-06,74,21.0,1,0,0,8,2002,6,70.0,68.0,77.0,70.0,71.0,73.0,71.5,74.875
2002-08-07,76,22.0,2,0,0,8,2002,7,74.0,70.0,68.0,73.0,54.0,64.0,72.0,75.375
2002-08-08,62,26.0,3,0,0,8,2002,8,76.0,74.0,70.0,67.0,80.0,77.0,71.16666666666667,74.75
2002-08-09,79,28.0,4,0,0,8,2002,9,62.0,76.0,74.0,77.0,72.0,76.0,71.5,74.875
2002-08-10,67,23.0,5,1,0,8,2002,10,79.0,62.0,76.0,68.0,76.0,82.0,71.33333333333333,74.25
2002-08-11,81,26.0,6,1,0,8,2002,11,67.0,79.0,62.0,70.0,63.0,77.0,73.16666666666667,74.41666666666667
2002-08-12,81,28.0,0,0,0,8,2002,12,81.0,67.0,79.0,74.0,70.0,83.0,74.33333333333333,74.33333333333333
2002-08-13,90,33.0,1,0,0,8,2002,13,81.0,81.0,67.0,76.0,73.0,76.0,76.66666666666667,74.91666666666667
2002-08-14,73,29.0,2,0,0,8,2002,14,90.0,81.0,81.0,62.0,67.0,80.0,78.5,74.625
2002-08-15,80,28.0,3,0,0,8,2002,15,73.0,90.0,81.0,79.0,77.0,93.0,78.66666666666667,74.08333333333333
2002-08-16,86,27.0,4,0,0,8,2002,16,80.0,73.0,90.0,67.0,68.0,86.0,81.83333333333333,74.08333333333333
2002-08-17,86,26.0,5,1,0,8,2002,17,86.0,80.0,73.0,81.0,70.0,88.0,82.66666666666667,74.0
2002-08-18,78,23.0,6,1,0,8,2002,18,86.0,86.0,80.0,81.0,74.0,71.0,82.16666666666667,74.29166666666667
2002-08-19,65,21.0,0,0,0,8,2002,19,78.0,86.0,86.0,90.0,76.0,54.0,78.0,74.75
2002-08-20,75,19.0,1,0,0,8,2002,20,65.0,78.0,86.0,73.0,62.0,80.0,78.33333333333333,74.54166666666667
2002-08-21,75,21.0,2,0,0,8,2002,21,75.0,65.0,78.0,80.0,79.0,72.0,77.5,74.66666666666667
2002-08-22,77,25.0,3,0,0,8,2002,22,75.0,75.0,65.0,86.0,67.0,76.0,76.0,74.70833333333333
2002-08-23,72,28.0,4,0,0,8,2002,23,77.0,75.0,75.0,86.0,81.0,63.0,73.66666666666667,75.08333333333333
2002-08-24,84,26.0,5,1,0,8,2002,24,72.0,77.0,75.0,78.0,81.0,70.0,74.66666666666667,75.66666666666667
2002-08-25,66,19.0,6,1,0,8,2002,25,84.0,72.0,77.0,65.0,90.0,73.0,74.83333333333333,75.375
2002-08-26,76,23.0,0,0,0,8,2002,26,66.0,84.0,72.0,75.0,73.0,67.0,75.0,75.75
2002-08-27,81,27.0,1,0,0,8,2002,27,76.0,66.0,84.0,75.0,80.0,77.0,76.0,75.91666666666667
2002-08-28,94,31.0,2,0,0,8,2002,28,81.0,76.0,66.0,77.0,86.0,68.0,78.83333333333333,77.0
2002-08-29,75,24.0,3,0,0,8,2002,29,94.0,81.0,76.0,72.0,86.0,70.0,79.33333333333333,77.20833333333333
2002-08-30,73,22.0,4,0,0,8,2002,30,75.0,94.0,81.0,84.0,78.0,74.0,77.5,77.16666666666667
2002-08-31,85,25.0,5,1,0,8,2002,31,73.0,75.0,94.0,66.0,65.0,76.0,80.66666666666667,77.54166666666667
2002-09-01,68,21.0,6,1,0,9,2002,1,85.0,73.0,75.0,76.0,75.0,62.0,79.33333333333333,77.79166666666667
2002-09-02,77,22.0,0,0,0,9,2002,2,68.0,85.0,73.0,81.0,75.0,79.0,78.66666666666667,77.70833333333333
2002-09-03,68,19.0,1,0,0,9,2002,3,77.0,68.0,85.0,94.0,77.0,67.0,74.33333333333333,77.75
2002-09-04,66,21.0,2,0,0,9,2002,4,68.0,77.0,68.0,75.0,72.0,81.0,72.83333333333333,77.125
2002-09-05,72,21.0,3,0,0,9,2002,5,66.0,68.0,77.0,73.0,84.0,81.0,72.66666666666667,76.75
2002-09-06,72,19.0,4,0,0,9,2002,6,72.0,66.0,68.0,85.0,66.0,90.0,70.5,76.0
2002-09-07,75,19.0,5,1,0,9,2002,7,72.0,72.0,66.0,68.0,76.0,73.0,71.66666666666667,76.08333333333333
2002-09-08,73,17.0,6,1,0,9,2002,8,75.0,72.0,72.0,77.0,81.0,80.0,71.0,75.79166666666667
2002-09-09,75,24.0,0,0,0,9,2002,9,73.0,75.0,72.0,68.0,94.0,86.0,72.16666666666667,75.33333333333333
2002-09-10,73,25.0,1,0,0,9,2002,10,75.0,73.0,75.0,66.0,75.0,86.0,73.33333333333333,74.79166666666667
2002-09-11,74,24.0,2,0,0,9,2002,11,73.0,75.0,73.0,72.0,73.0,78.0,73.66666666666667,74.625
2002-09-12,75,27.0,3,0,0,9,2002,12,74.0,73.0,75.0,72.0,85.0,65.0,74.16666666666667,75.04166666666667
2002-09-13,79,27.0,4,0,0,9,2002,13,75.0,74.0,73.0,75.0,68.0,75.0,74.83333333333333,75.20833333333333
2002-09-14,74,24.0,5,1,0,9,2002,14,79.0,75.0,74.0,73.0,77.0,75.0,75.0,75.16666666666667
2002-09-15,71,18.0,6,1,0,9,2002,15,74.0,79.0,75.0,75.0,68.0,77.0,74.33333333333333,74.91666666666667
2002-09-16,56,18.0,0,0,0,9,2002,16,71.0,74.0,79.0,73.0,66.0,72.0,71.5,74.25
2002-09-17,65,19.0,1,0,0,9,2002,17,56.0,71.0,74.0,74.0,72.0,84.0,70.0,73.45833333333333
2002-09-18,68,21.0,2,0,0,9,2002,18,65.0,56.0,71.0,75.0,72.0,66.0,68.83333333333333,73.54166666666667
2002-09-19,76,20.0,3,0,0,9,2002,19,68.0,65.0,56.0,79.0,75.0,76.0,68.33333333333333,73.54166666666667
2002-09-20,63,19.0,4,0,0,9,2002,20,76.0,68.0,65.0,74.0,73.0,81.0,66.5,72.79166666666667
2002-09-21,74,22.0,5,1,0,9,2002,21,63.0,76.0,68.0,71.0,75.0,94.0,67.0,71.95833333333333
2002-09-22,75,24.0,6,1,0,9,2002,22,74.0,63.0,76.0,56.0,73.0,75.0,70.16666666666667,71.95833333333333
2002-09-23,81,24.0,0,0,0,9,2002,23,75.0,74.0,63.0,65.0,74.0,73.0,72.83333333333333,72.29166666666667
2002-09-24,76,22.0,1,0,0,9,2002,24,81.0,75.0,74.0,68.0,75.0,85.0,74.16666666666667,71.91666666666667
2002-09-25,75,23.0,2,0,0,9,2002,25,76.0,81.0,75.0,76.0,79.0,68.0,74.0,72.20833333333333
2002-09-26,69,21.0,3,0,0,9,2002,26,75.0,76.0,81.0,63.0,74.0,77.0,75.0,71.875
2002-09-27,61,20.0,4,0,0,9,2002,27,69.0,75.0,76.0,74.0,71.0,68.0,72.83333333333333,71.58333333333333
2002-09-28,74,22.0,5,1,0,9,2002,28,61.0,69.0,75.0,75.0,56.0,66.0,72.66666666666667,71.91666666666667
2002-09-29,67,16.0,6,1,0,9,2002,29,74.0,61.0,69.0,81.0,65.0,72.0,70.33333333333333,71.70833333333333
2002-09-30,53,14.0,0,0,0,9,2002,30,67.0,74.0,61.0,76.0,68.0,72.0,66.5,70.91666666666667
2002-10-01,59,17.0,1,0,0,10,2002,1,53.0,67.0,74.0,75.0,76.0,75.0,63.833333333333336,70.25
2002-10-02,65,16.0,2,0,0,10,2002,2,59.0,53.0,67.0,69.0,63.0,73.0,63.166666666666664,69.91666666666667
2002-10-03,61,13.0,3,0,0,10,2002,3,65.0,59.0,53.0,61.0,74.0,75.0,63.166666666666664,69.33333333333333
2002-10-04,59,16.0,4,0,0,10,2002,4,61.0,65.0,59.0,74.0,75.0,73.0,60.666666666666664,68.75
2002-10-05,61,16.0,5,1,0,10,2002,5,59.0,61.0,65.0,67.0,81.0,74.0,59.666666666666664,68.20833333333333
2002-10-06,58,18.0,6,1,0,10,2002,6,61.0,59.0,61.0,53.0,76.0,75.0,60.5,67.5
2002-10-07,72,17.0,0,0,0,10,2002,7,58.0,61.0,59.0,59.0,75.0,79.0,62.666666666666664,67.20833333333333
2002-10-08,58,16.0,1,0,0,10,2002,8,72.0,58.0,61.0,65.0,69.0,74.0,61.5,66.54166666666667
2002-10-09,64,14.0,2,0,0,10,2002,9,58.0,72.0,58.0,61.0,61.0,71.0,62.0,66.25
2002-10-10,59,13.0,3,0,0,10,2002,10,64.0,58.0,72.0,59.0,74.0,56.0,62.0,66.375
2002-10-11,66,13.0,4,0,0,10,2002,11,59.0,64.0,58.0,61.0,67.0,65.0,62.833333333333336,66.41666666666667
2002-10-12,60,16.0,5,1,0,10,2002,12,66.0,59.0,64.0,58.0,53.0,68.0,63.166666666666664,66.08333333333333
2002-10-13,64,16.0,6,1,0,10,2002,13,60.0,66.0,59.0,72.0,59.0,76.0,61.833333333333336,65.58333333333333
2002-10-14,59,18.0,0,0,0,10,2002,14,64.0,60.0,66.0,58.0,65.0,63.0,62.0,65.41666666666667
2002-10-15,59,19.0,1,0,0,10,2002,15,59.0,64.0,60.0,64.0,61.0,74.0,61.166666666666664,64.79166666666667
2002-10-16,74,21.0,2,0,0,10,2002,16,59.0,59.0,64.0,59.0,59.0,75.0,63.666666666666664,64.75
2002-10-17,60,19.0,3,0,0,10,2002,17,74.0,59.0,59.0,66.0,61.0,81.0,62.666666666666664,63.875
